,giniCoefficient,shannonsEntropy,DAI.netSwapFlow,DAI.netLPFlow,USDC.netSwapFlow,USDC.netLPFlow,USDT.netSwapFlow,USDT.netLPFlow
2023-03-15 20:46:00,0.2704534158370337,1.2967600674144297,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 20:47:00,0.27171499154406975,1.2962958572179022,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 20:48:00,0.2721470430114742,1.2962471601052101,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 20:49:00,0.2721470430114742,1.2962471601052101,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 20:50:00,0.27304123903548677,1.2947464573926237,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 20:51:00,0.27257340292979754,1.2971626785689343,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 20:52:00,0.27253054381972996,1.297188440958516,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 20:53:00,0.27360915939855623,1.2949472727810094,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 20:54:00,0.2738788132932628,1.2943869807366328,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 20:55:00,0.27385919543948634,1.2944279058520811,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 20:56:00,0.27378072402438064,1.2945916063138745,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 20:57:00,0.2736978451834329,1.2945485312312857,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 20:58:00,0.27465070663710295,1.2924123942004289,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 20:59:00,0.2745092278341221,1.2927091175698444,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:00:00,0.27502134529749933,1.291631932478377,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:01:00,0.2752782192816142,1.29111058263852,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:02:00,0.2752294848372573,1.2912252313057793,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:03:00,0.2755435276332447,1.290525522960382,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:04:00,0.2753849683924839,1.290858496762877,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:05:00,0.2752451058366001,1.2911580651966774,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:06:00,0.2752451058366001,1.2911580651966774,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:07:00,0.2752451058366001,1.2911580651966774,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:08:00,0.2754126628181901,1.2908048628048263,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:09:00,0.27482016550349175,1.2924268068049343,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:10:00,0.27549865283475705,1.291018814220291,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:11:00,0.2764007220415895,1.2891476118828953,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:12:00,0.27631741379291064,1.2893620204726512,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:13:00,0.2762391501229634,1.2894980769757316,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:14:00,0.2762391501229634,1.2894980769757316,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:15:00,0.2762391501229634,1.2894980769757316,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:16:00,0.27621719488107893,1.2895583467254745,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:17:00,0.2770274274552065,1.2881133042325825,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:18:00,0.2775325935380323,1.287375366655038,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:19:00,0.2775325935380323,1.287375366655038,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:20:00,0.2775325935380323,1.287375366655038,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:21:00,0.2776897928100606,1.2872786337040953,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:22:00,0.2777290926280677,1.2872544504663597,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:23:00,0.2785844254279094,1.2867179594598972,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:24:00,0.27986742462767183,1.2859132229502037,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:25:00,0.27976050702260435,1.2859820867957432,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:26:00,0.2797602068843033,1.2859833235027796,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:27:00,0.2797602068843033,1.2859833235027796,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:28:00,0.2797602068843033,1.2859833235027796,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:29:00,0.2797446828593704,1.28599320659587,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:30:00,0.2796825867596386,1.2860327389682313,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:31:00,0.2796825867596386,1.2860327389682313,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:32:00,0.27960263963922305,1.2862039843559754,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:33:00,0.2792930203563662,1.2868672101585248,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:34:00,0.2792814880998637,1.2868918755687082,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:35:00,0.2792413090177979,1.2869778241179415,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:36:00,0.2792413090177979,1.2869778241179415,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:37:00,0.2791203480116385,1.2872828380202608,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:38:00,0.2789389065023993,1.2877403588737397,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:39:00,0.2789389065023993,1.2877403588737397,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:40:00,0.2789389065023993,1.2877403588737397,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:41:00,0.27897220251149535,1.2876692992215863,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:42:00,0.27898052651376937,1.287651534308548,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:43:00,0.2553391932990641,1.3284353458891989,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:44:00,0.25652665182955237,1.324323178290697,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:45:00,0.25516343522511076,1.3292243764719105,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:46:00,0.25619422726880653,1.32551193812826,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:47:00,0.2549972229447378,1.329818756390692,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:48:00,0.256199115004654,1.325493214073528,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:49:00,0.2550004814353028,1.3298062736875373,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:50:00,0.2551693870593549,1.3291718411030873,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:51:00,0.25585442556169163,1.326711081579943,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:52:00,0.2540615040060275,1.3331945012570439,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:53:00,0.2548556420506496,1.330399607791165,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:54:00,0.2538905990356808,1.3337423787197848,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:55:00,0.2552762780725306,1.328825730133425,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:56:00,0.2541683219637947,1.3327042163642797,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:57:00,0.2553943653972576,1.32835787238108,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:58:00,0.25411186010510745,1.3328372639920483,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 21:59:00,0.25537554477769514,1.3284022215903362,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:00:00,0.25411186010510745,1.3328372639920483,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:01:00,0.25579059196752724,1.3276027466699927,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:02:00,0.25452790119652685,1.3320342936935714,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:03:00,0.25602556897625056,1.3270982935420168,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:04:00,0.2553303167118869,1.329361522786364,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:05:00,0.25441184558905156,1.332461340863826,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:06:00,0.25568935313577923,1.3283776607914781,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:07:00,0.25506405837640383,1.3302307336372232,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:08:00,0.25647692917901643,1.3256807921240639,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:09:00,0.2555029819095679,1.3287736452482808,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:10:00,0.25647692917901643,1.3256807921240639,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:11:00,0.25561273090729764,1.3282478962666313,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:12:00,0.2568603685951916,1.3240041507358191,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:13:00,0.2556682874820415,1.3278215417282788,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:14:00,0.2568603685951916,1.3240041507358191,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:15:00,0.2556682874820415,1.3278215417282788,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:16:00,0.2568603685951916,1.3240041507358191,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:17:00,0.2556682874820415,1.3278215417282788,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:18:00,0.25685378586013663,1.324027821190845,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:19:00,0.2562560996197978,1.3259424343008313,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:20:00,0.25565972072988397,1.327852035768916,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:21:00,0.2566895445033353,1.3246147450799743,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:22:00,0.2551387039898387,1.3296383501203632,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:23:00,0.2564919289564896,1.3252058408280005,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:24:00,0.25456526837798477,1.3308370873738578,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:25:00,0.255349460182155,1.3275876532405733,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:26:00,0.25342279960365016,1.3332188997864307,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:27:00,0.2553485382258769,1.327590012144204,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:28:00,0.2536623216200164,1.3327920947214065,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:29:00,0.25561562334215226,1.3271135452888159,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:30:00,0.2538638499716488,1.3324320657214337,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:31:00,0.2554792348506333,1.3276342614816705,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:32:00,0.2530766202699348,1.3354582094575704,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:33:00,0.25412812042044475,1.3329240275289795,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:34:00,0.25489978180072725,1.3306075656663237,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:35:00,0.2527308509088839,1.3377409784484406,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:36:00,0.25450970462065936,1.3319657435968801,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:37:00,0.25284447773967844,1.3373532877635281,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:38:00,0.2546384616240357,1.3316017128852962,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:39:00,0.2525668183201505,1.3383912154937776,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:40:00,0.25435964072648604,1.3326809304981098,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:41:00,0.2532094214696675,1.3374429078803796,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:42:00,0.25456134190155366,1.3332648171433326,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:43:00,0.2529071033342535,1.3391272446978706,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:44:00,0.2545642752419425,1.333254858498059,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:45:00,0.2529892980255949,1.3388478196792868,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:46:00,0.25464646993328394,1.332975433479475,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:47:00,0.25305696926955823,1.3386573573951455,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:48:00,0.2538716500251406,1.3357783331061732,0.0,0,2509612.10007,0.0,-2501366.167962,0.0
2023-03-15 22:49:00,0.25468633078072295,1.332899308817201,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:50:00,0.25305696926955823,1.3386573573951455,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:51:00,0.25468633078072295,1.332899308817201,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:52:00,0.25327171694489703,1.3379219661260309,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:53:00,0.2550891268883676,1.3315194478484227,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:54:00,0.25366116343102524,1.336587565941978,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:55:00,0.2550891268883676,1.3315194478484227,0.0,0,2511439.336833,0.0,-2502930.1161960005,0.0
2023-03-15 22:56:00,0.25366116343102524,1.336587565941978,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:57:00,0.2550891268883676,1.3315194478484227,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:58:00,0.25366116343102524,1.336587565941978,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 22:59:00,0.2551155089190448,1.3314284187223495,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:00:00,0.253763948012027,1.336225356615434,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:01:00,0.2551773486831774,1.3312037066737896,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:02:00,0.253754257029574,1.3361820096112331,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:03:00,0.2545146389270917,1.333536130875739,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:04:00,0.25454004796374285,1.3332909245169986,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:05:00,0.25276465383137436,1.3394440381880002,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:06:00,0.25519075658534407,1.331006870067582,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:07:00,0.25376205078670944,1.336032572688198,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:08:00,0.25519075658534407,1.331006870067582,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:09:00,0.25343517154343215,1.3371565357780082,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:10:00,0.25486486733574865,1.3321270965401912,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:11:00,0.2531069157131781,1.3382824445068895,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:12:00,0.2546852234129061,1.3327445648578502,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:13:00,0.25325598616694783,1.3377810763705733,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:14:00,0.2543072601254185,1.3340214202602185,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:15:00,0.25261349297815666,1.3399627393931426,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:16:00,0.25442667164097393,1.3336201033929183,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:17:00,0.25352008230956535,1.3367914213930303,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:18:00,0.2526517986459898,1.3398334383561046,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:19:00,0.25446497730880707,1.3334908023558802,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:20:00,0.2526709514799063,1.3397687878375855,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:21:00,0.25446497730880707,1.3334908023558802,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:22:00,0.2531216161519441,1.3382394074259623,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:23:00,0.2551043849899316,1.3311855938725696,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:24:00,0.2534542014956569,1.3369756144620357,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:25:00,0.25522403356665685,1.330720842016612,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:26:00,0.2533605832475426,1.3373319984152734,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:27:00,0.255103488525326,1.3311796186934362,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:28:00,0.2533605832475426,1.3373319984152734,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:29:00,0.255103488525326,1.3311796186934362,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:30:00,0.2533605832475426,1.3373319984152734,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:31:00,0.2552000880789167,1.3308834223662136,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:32:00,0.25435754360398066,1.333869284989234,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:33:00,0.2535173538935623,1.3368475993947508,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:34:00,0.25519526791005154,1.3309009218163477,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:35:00,0.25349825232463086,1.3369139530996406,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:36:00,0.25519526791005154,1.3309009218163477,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:37:00,0.25349825232463086,1.3369139530996406,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:38:00,0.25519526791005154,1.3309009218163477,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:39:00,0.2534995406877282,1.336914858022013,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:40:00,0.25519913299934344,1.3309036365834646,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:41:00,0.2535008290508255,1.336915762944385,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:42:00,0.25519913299934344,1.3309036365834646,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:43:00,0.25350081402902586,1.3369157646683616,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:44:00,0.25519912298481034,1.330903637732782,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:45:00,0.2535274132859794,1.336824717435179,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:46:00,0.2544745995047123,1.3334827852762872,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:47:00,0.2552988277830457,1.3305621049933545,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:48:00,0.2537275751348257,1.336083710545163,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:49:00,0.25456889797059856,1.3316206964555337,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:50:00,0.2518874020287019,1.3395239726797947,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:51:00,0.2532921110641035,1.333891555289425,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:52:00,0.2500696268539445,1.342719751118839,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:53:00,0.25300527823611985,1.3344174231752217,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:54:00,0.2500699338136365,1.3427199799745306,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:55:00,0.2544216386760869,1.3314355767860966,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:56:00,0.25265708529193537,1.3362940037152014,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:57:00,0.2554657211644771,1.329553133977175,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:58:00,0.25455613537331595,1.3327134904072877,0.0,0,0.0,0.0,0.0,0.0
2023-03-15 23:59:00,0.25455613537331595,1.3327134904072877,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:00:00,0.25478513050492313,1.3319479858295855,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:01:00,0.2558880356310421,1.3282499042357454,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:02:00,0.2558880356310421,1.3282499042357454,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:03:00,0.25584300761362405,1.3284095281039496,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:04:00,0.25566630124371165,1.3290504191149375,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:05:00,0.25566630124371165,1.3290504191149375,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:06:00,0.25566630124371165,1.3290504191149375,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:07:00,0.25566630124371165,1.3290504191149375,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:08:00,0.25566630124371165,1.3290504191149375,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:09:00,0.2556125797036007,1.3291507541956502,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:10:00,0.25553440714696357,1.3292924129969328,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:11:00,0.2555374162343426,1.329281369108029,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:12:00,0.25554102620783764,1.329268119707093,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:13:00,0.25554102620783764,1.329268119707093,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:14:00,0.25497762741700736,1.3313255669298214,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:15:00,0.25490675562968496,1.331586585666379,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:16:00,0.25490675562968496,1.331586585666379,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:17:00,0.25490675562968496,1.331586585666379,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:18:00,0.25490675562968496,1.331586585666379,0.0,0,0.0,0.0,169593.09024,0.0
2023-03-16 00:19:00,0.2549464221021165,1.331512999737663,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:20:00,0.25497286641707084,1.3314639424518524,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:21:00,0.2549672659397446,1.331464375129927,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:22:00,0.2558372214550707,1.329025485865428,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:23:00,0.2560026960649174,1.3284198613144311,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:24:00,0.2560026960649174,1.3284198613144311,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:25:00,0.2560026960649174,1.3284198613144311,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:26:00,0.25600093468121204,1.328420841851651,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:27:00,0.2560004943352857,1.328421086985956,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:28:00,0.25600080542733555,1.3284199423981125,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:29:00,0.2563673999022679,1.327067187901868,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:30:00,0.25653318490240606,1.326522600781194,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:31:00,0.25654704502813447,1.3264882987621063,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:32:00,0.25654704502813447,1.3264882987621063,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:33:00,0.25654704502813447,1.3264882987621063,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:34:00,0.25653204111214745,1.3265438611815292,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:35:00,0.25652999367607354,1.3265514424384404,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:36:00,0.25652999367607354,1.3265514424384404,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:37:00,0.25652999367607354,1.3265514424384404,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:38:00,0.2565297614620107,1.3265518795519622,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:39:00,0.25650712104304235,1.3266356990236101,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:40:00,0.25650712104304235,1.3266356990236101,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:41:00,0.25650712104304235,1.3266356990236101,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:42:00,0.2565075140630113,1.3266342441173802,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:43:00,0.2565081035929647,1.326632061758035,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:44:00,0.2565245858955887,1.326571014029898,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:45:00,0.2565905151060846,1.326326823117351,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:46:00,0.2565905151060846,1.326326823117351,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:47:00,0.2566737067480619,1.3261206885152432,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:48:00,0.25669567244710967,1.3260648237014412,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:49:00,0.2566974241299398,1.3260583269565285,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:50:00,0.25671547744773493,1.3259913581995917,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:51:00,0.25672527243097315,1.3259596688549544,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:52:00,0.256730938246933,1.325945619216467,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:53:00,0.25669477970297216,1.3260797348981073,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:54:00,0.25668574006698197,1.3261132638185171,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:55:00,0.25668574006698197,1.3261132638185171,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:56:00,0.25668574006698197,1.3261132638185171,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:57:00,0.25668574006698197,1.3261132638185171,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:58:00,0.25668574006698197,1.3261132638185171,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 00:59:00,0.25668574006698197,1.3261132638185171,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 01:00:00,0.2566027648699635,1.3261190708144908,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 01:01:00,0.2566027648699635,1.3261190708144908,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 01:02:00,0.2566027648699635,1.3261190708144908,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 01:03:00,0.25662210549099,1.3274950938120795,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 01:04:00,0.26174227480057394,1.3594282015345571,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 01:05:00,0.25949609414393116,1.350353219102265,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 01:06:00,0.260205256436034,1.361411500334278,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 01:07:00,0.25914027804872347,1.3515660108254859,0.0,0,0.0,0.0,0.0,0.0
2023-03-16 01:08:00,0.2594694905123336,1.3572246989652599,0.0,0,0.0,0.0,0.0,0.0
